Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","414","Koweït","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","414","Koweït","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","4361.47","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","426","Lesotho","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","2170.617","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","426","Lesotho","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","1614.034","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","426","Lesotho","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","619.305","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","426","Lesotho","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","2198.017","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","426","Lesotho","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","1625.909","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","426","Lesotho","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","637.101","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","426","Lesotho","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","2225.702","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","426","Lesotho","551","Population rurale","3010","Population-Estimations","2019","2019","1000 personnes","1637.308","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","426","Lesotho","561","Population urbaine","3010","Population-Estimations","2019","2019","1000 personnes","655.374","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","426","Lesotho","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","2254.1","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","426","Lesotho","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","1648.125","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","426","Lesotho","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","674.092","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","426","Lesotho","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","2281.454","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","426","Lesotho","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","1658.271","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","426","Lesotho","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","693.232","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","428","Lettonie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","1954.862","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","428","Lettonie","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","622.436","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","428","Lettonie","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","1327.234","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","428","Lettonie","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","1935.63","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","428","Lettonie","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","614.843","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","428","Lettonie","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","1315.095","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","428","Lettonie","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","1916.555","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","428","Lettonie","551","Population rurale","3010","Population-Estimations","2019","2019","1000 personnes","607.314","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","428","Lettonie","561","Population urbaine","3010","Population-Estimations","2019","2019","1000 personnes","1303.794","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","428","Lettonie","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","1897.052","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","428","Lettonie","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","599.796","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","428","Lettonie","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","1293.197","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","428","Lettonie","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","1873.919","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","428","Lettonie","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","592.276","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","428","Lettonie","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","1283.253","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","422","Liban","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","6109.252","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","422","Liban","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","703.805","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","422","Liban","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","5378.552","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","422","Liban","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","5950.839","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","422","Liban","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","695.098","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","422","Liban","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","5398.411","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","422","Liban","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","5781.907","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","422","Liban","551","Population rurale","3010","Population-Estimations","2019","2019","1000 personnes","681.91","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","422","Liban","561","Population urbaine","3010","Population-Estimations","2019","2019","1000 personnes","5384.012","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","422","Liban","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","5662.923","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","422","Liban","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","666.679","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","422","Liban","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","5353.116","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","422","Liban","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","5592.631","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","422","Liban","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","649.747","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","422","Liban","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","5307.547","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","430","Libéria","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","4796.631","X","Ciffre de sources internationales",""
